tiempo,referencia,hc,f_pid,predicted_hc
23552,25,24.884216368841,13.0635162713967,24.7281219048153
23553,25,24.5008187948108,54.182916981379,24.5889626734143
23554,25,24.5674250288798,47.0394453504249,24.7428686416948
23555,25,24.7843447016975,23.7748511460383,24.8571621329529
23556,25,24.6772450065082,35.2613137482529,24.7939885913558
23557,25,24.7846815405797,23.7387758403276,24.8078488057457
23558,25,24.705671506542,32.2126222523388,24.7396986986849
23559,25,24.7786582606438,24.3848205712268,24.730813843256
23560,25,24.3678665355016,68.4422539209882,24.6662386536754
23561,25,24.5181312177263,52.3264262361494,24.9295087047771
23562,25,25.2346424303452,0,25.0864790467235
23563,25,25.3465529776955,0,24.9561505412742
23564,25,24.7212206864038,30.5450713738505,24.8102230786753
23565,25,24.7974548975485,22.3689784617219,24.7849822374635
23566,25,24.5002285577635,54.2465224631522,24.7046079401774
23567,25,24.8437853852741,17.4000997411312,24.8606791076166
23568,25,24.7999152247784,22.105189154093,24.7524868262171
23569,25,24.6630084686884,36.7884575727242,24.6648310224376
23570,25,24.5801590628185,45.6740880631711,24.6900557548001
23571,25,24.8353510604059,18.3047858289586,24.7877852167231
23572,25,24.7369057372696,28.8630622287912,24.6827477682657
23573,25,24.4970743356684,54.5850048076855,24.6465106674841
23574,25,24.7132083919008,31.4046746020704,24.8084086335148
23575,25,24.6843982012131,34.4945945404158,24.8054541450465
23576,25,24.5882032030739,44.8115377889777,24.8165318122615
23577,25,25.0549139724734,0,24.9058098239431
23578,25,24.5105173520006,53.143378899257,24.7715803309736
23579,25,24.8185217327732,20.1099551217104,24.9154892083467
23580,25,24.8229265829556,19.637552016754,24.8273631963839
23581,25,24.6176544019864,41.6530100883096,24.7223861126277
23582,25,24.5590241905831,47.9411362400382,24.7829245840756
23583,25,24.3349135199539,71.9770471608468,24.8986308689397
23584,25,25.2205104470415,0,25.1924766695051
23585,25,24.8699819497832,14.5909998962524,25.070308104582
23586,25,25.1366771908894,0,24.9264700105155
23587,25,24.7922355303445,22.9293027544302,24.7804347149632
23588,25,24.9295749714231,8.1996672493844,24.6978786841147
23589,25,24.5140521222232,52.7644994530745,24.5537680334616
23590,25,24.6070015612249,42.7957178478367,24.6974165231739
23591,25,24.9171538748689,9.53191919066774,24.7797830700972
23592,25,24.5361322125231,50.3965002730715,24.6440692404474
23593,25,24.4769920519974,56.7393261394102,24.7688717461864
23594,25,24.80650083136,21.3995587678259,24.953615259512
23595,25,24.7498116408948,27.4794926534923,24.8766219099746
23596,25,24.7254073088789,30.0968808049162,24.8311147016717
23597,25,24.820040720569,19.9474732403328,24.8076360037459
23598,25,24.5216877134654,51.9458501863525,24.7088835724164
23599,25,24.999380464402,0.713347657591652,24.8467615446042
23600,25,24.8716481482821,14.4126386197481,24.7150390855589
23601,25,24.6245200573154,40.9171384538371,24.5676925660756
23602,25,24.641578741568,39.0876299004134,24.6216195680302
23603,25,24.3379407284361,71.6528405362507,24.6719059269641
23604,25,24.9522919946032,5.76372953959806,24.9646550198727
23605,25,24.8999813298799,11.3740528205007,24.8412943129675
23606,25,24.6664966247916,36.4152968529798,24.694661396785
23607,25,24.8166464960128,20.3117545471734,24.7138886865458
23608,25,24.6794102419629,35.0303600475894,24.6201175540948
23609,25,24.560372351464,47.7972039710864,24.6315189486379
23610,25,24.699721995866,32.8519959779348,24.7450607122277
23611,25,24.7730048744682,24.9924355040095,24.7504855446334
23612,25,24.4154794841624,63.3370549745527,24.690771572197
23613,25,25.03119918738,0,24.9158545374341
23614,25,24.9402245985539,7.0581935236017,24.7889849843869
23615,25,24.6377564926418,39.4979035075406,24.6420288671016
23616,25,24.6238046297231,40.9942748926813,24.6847692791179
23617,25,24.4464124664187,60.0196198070641,24.7484563068853
23618,25,25.1908641594278,0,24.9541946698105
23619,25,24.9822432096023,2.55180673288844,24.826209118759
23620,25,24.636876645615,39.5923723914455,24.6794831198827
23621,25,24.6967899445613,33.1667052493592,24.7227246107113
23622,25,24.7304463149694,29.5570880551578,24.7273459802277
23623,25,24.741799985214,28.339432286426,24.7022065110747
23624,25,24.7508225020069,27.3717916570138,24.6664671967484
23625,25,25.0325495503873,0,24.622937127184
23626,25,24.4501677460275,59.6170346204941,24.4801599887264
23627,25,24.622170939629,41.1697438459413,24.676539355148
23628,25,24.8341286802831,18.4373117145026,24.7495572275307
23629,25,24.6869092764034,34.2266083890896,24.6435943793187
23630,25,24.6856855116913,34.3578866163003,24.648082092472
23631,25,24.6819191218451,34.7618615043034,24.6598248380044
23632,25,24.768719773138,25.4525215845455,24.6746287208972
23633,25,24.5139389796787,52.7777834465309,24.6191083655145
23634,25,24.8208126006818,19.865633332289,24.7664452821267
23635,25,24.6782038845735,35.1604349964425,24.6759509632209
23636,25,24.7395791886201,28.5779639184535,24.6879515367664
23637,25,24.6805571080068,34.9081065698286,24.6562552990527
23638,25,24.579329652193,45.7647812654381,24.6698827326171
23639,25,24.6526603579827,37.9001026545701,24.7677329802165
23640,25,24.7931086301542,22.8370581488408,24.810147618142
23641,25,24.3540541954491,69.9256657394372,24.7362582439932
23642,25,24.7061813463795,32.1600895856527,25.008575222524
23643,25,25.0614889349794,0,25.0166322144287
23644,25,25.117649472147,0,24.878037963578
23645,25,24.8208380606149,19.8631677753125,24.7316313554284
23646,25,24.7774957739566,24.5116448785531,24.6257490330312
