tiempo,referencia,hc,f_pid,hc_prev,hc_prev_prev,hc_prev_3,hc_prev_4,freq_prev,freq_prev_prev,freq_prev_3,freq_prev_4,y_hat_1,error
20190,1,29.2514019001944,0.01,30.5008857425394,31.4747365319134,32.5278349989858,33.8460618430932,0.01,0.01,0.542165643725258,0.542165643725258,29.302298,-0.05089569196868737
20200,1,28.0267807987991,0.135541410931315,29.2514019001944,30.5008857425394,31.4747365319134,32.5278349989858,0.01,0.01,0.01,0.542165643725258,28.030916,-0.004135415190159364
20210,1,26.8175208026644,0.135541410931315,28.0267807987991,29.2514019001944,30.5008857425394,31.4747365319134,0.135541410931315,0.01,0.01,0.01,26.734156,0.08336514775717419
20220,1,25.0879402770776,0.135541410931315,26.8175208026644,28.0267807987991,29.2514019001944,30.5008857425394,0.135541410931315,0.135541410931315,0.01,0.01,25.454517,-0.36657708742435346
20230,1,23.4988134017351,0.01,25.0879402770776,26.8175208026644,28.0267807987991,29.2514019001944,0.135541410931315,0.135541410931315,0.135541410931315,0.01,23.711815,-0.21300147863599506
20240,1,22.3747586213698,0.01,23.4988134017351,25.0879402770776,26.8175208026644,28.0267807987991,0.01,0.135541410931315,0.135541410931315,0.135541410931315,21.936277,0.4384812318434328
20250,1,20.4625083024243,0.01,22.3747586213698,23.4988134017351,25.0879402770776,26.8175208026644,0.01,0.01,0.135541410931315,0.135541410931315,20.56662,-0.10411157062257459
20260,1,18.7296839169656,0.0338853527328286,20.4625083024243,22.3747586213698,23.4988134017351,25.0879402770776,0.01,0.01,0.01,0.135541410931315,18.65592,0.07376388827907832
20270,1,16.631733481482,0.0338853527328286,18.7296839169656,20.4625083024243,22.3747586213698,23.4988134017351,0.0338853527328286,0.01,0.01,0.01,16.654078,-0.022344048425225083
20280,1,13.8535461985428,0.0338853527328286,16.631733481482,18.7296839169656,20.4625083024243,22.3747586213698,0.0338853527328286,0.0338853527328286,0.01,0.01,14.315262,-0.4617156422775128
20290,1,11.174221671883,0.01,13.8535461985428,16.631733481482,18.7296839169656,20.4625083024243,0.0338853527328286,0.0338853527328286,0.0338853527328286,0.01,11.070943,0.10327879315985555
20300,1,7.90760135243539,0.01,11.174221671883,13.8535461985428,16.631733481482,18.7296839169656,0.01,0.0338853527328286,0.0338853527328286,0.0338853527328286,7.798979,0.10862254689339768
20310,1,3.66140808392033,0.01,7.90760135243539,11.174221671883,13.8535461985428,16.631733481482,0.01,0.01,0.0338853527328286,0.0338853527328286,3.2162912,0.44511689472660443
20320,1,0.494529491810637,0.01,3.66140808392033,7.90760135243539,11.174221671883,13.8535461985428,0.01,0.01,0.01,0.0338853527328286,0.0,0.494529491810637
20330,1,0.0967874743823879,0.01,0.494529491810637,3.66140808392033,7.90760135243539,11.174221671883,0.01,0.01,0.01,0.01,0.0,0.0967874743823879
20340,1,0.17273259974433,0.01,0.0967874743823879,0.494529491810637,3.66140808392033,7.90760135243539,0.01,0.01,0.01,0.01,0.0,0.17273259974433
20350,1,0.327817481854386,11.0122736876709,0.17273259974433,0.0967874743823879,0.494529491810637,3.66140808392033,0.01,0.01,0.01,0.01,0.0,0.327817481854386
20360,1,-0.500597107380168,11.0122736876709,0.327817481854386,0.17273259974433,0.0967874743823879,0.494529491810637,11.0122736876709,0.01,0.01,0.01,0.0,-0.500597107380168
20370,1,0.011269519296453,11.0122736876709,-0.500597107380168,0.327817481854386,0.17273259974433,0.0967874743823879,11.0122736876709,11.0122736876709,0.01,0.01,0.0,0.011269519296453
20380,1,0.253579836990313,8.97609096440491,0.011269519296453,-0.500597107380168,0.327817481854386,0.17273259974433,11.0122736876709,11.0122736876709,11.0122736876709,0.01,0.0,0.253579836990313
20390,1,0.460795368397475,8.97609096440491,0.253579836990313,0.011269519296453,-0.500597107380168,0.327817481854386,8.97609096440491,11.0122736876709,11.0122736876709,11.0122736876709,0.0,0.460795368397475
20400,30,-0.136385899581324,8.97609096440491,0.460795368397475,0.253579836990313,0.011269519296453,-0.500597107380168,8.97609096440491,8.97609096440491,11.0122736876709,11.0122736876709,0.0,-0.136385899581324
20410,30,0.0830149228028098,13.1641822471132,-0.136385899581324,0.460795368397475,0.253579836990313,0.011269519296453,8.97609096440491,8.97609096440491,8.97609096440491,11.0122736876709,0.10671418,-0.023699258799191394
20420,30,-0.069587730805097,13.1641822471132,0.0830149228028098,-0.136385899581324,0.460795368397475,0.253579836990313,13.1641822471132,8.97609096440491,8.97609096440491,8.97609096440491,0.0,-0.069587730805097
20430,30,0.292887992792761,13.1641822471132,-0.069587730805097,0.0830149228028098,-0.136385899581324,0.460795368397475,13.1641822471132,13.1641822471132,8.97609096440491,8.97609096440491,0.0,0.292887992792761
20440,30,18.2038877762165,93.4179088764434,0.292887992792761,-0.069587730805097,0.0830149228028098,-0.136385899581324,13.1641822471132,13.1641822471132,13.1641822471132,8.97609096440491,18.40414,-0.2002526961956086
20450,30,24.5083129989204,93.4179088764434,18.2038877762165,0.292887992792761,-0.069587730805097,0.0830149228028098,93.4179088764434,13.1641822471132,13.1641822471132,13.1641822471132,24.287636,0.2206771956977427
20460,30,28.6862717349377,93.4179088764434,24.5083129989204,18.2038877762165,0.292887992792761,-0.069587730805097,93.4179088764434,93.4179088764434,13.1641822471132,13.1641822471132,28.760883,-0.07461159636112669
20470,30,27.4835840993523,0.01,28.6862717349377,24.5083129989204,18.2038877762165,0.292887992792761,93.4179088764434,93.4179088764434,93.4179088764434,13.1641822471132,27.484594,-0.0010102457404741472
20480,30,26.1414414941579,0.01,27.4835840993523,28.6862717349377,24.5083129989204,18.2038877762165,0.01,93.4179088764434,93.4179088764434,93.4179088764434,26.153885,-0.012443393537413527
20490,30,24.6294117827471,0.01,26.1414414941579,27.4835840993523,28.6862717349377,24.5083129989204,0.01,0.01,93.4179088764434,93.4179088764434,24.759695,-0.13028327035348752
20500,30,29.2784061411168,99.99,24.6294117827471,26.1414414941579,27.4835840993523,28.6862717349377,0.01,0.01,0.01,93.4179088764434,29.43796,-0.15955352990370741
20510,30,32.7469069246496,99.99,29.2784061411168,24.6294117827471,26.1414414941579,27.4835840993523,99.99,0.01,0.01,0.01,33.13541,-0.3885033841882901
20520,30,35.7926803692592,99.99,32.7469069246496,29.2784061411168,24.6294117827471,26.1414414941579,99.99,99.99,0.01,0.01,35.976383,-0.1837028399693139
20530,30,34.6908542305626,0.01,35.7926803692592,32.7469069246496,29.2784061411168,24.6294117827471,99.99,99.99,99.99,0.01,34.81216,-0.1213062613807594
20540,30,33.941886130038,0.01,34.6908542305626,35.7926803692592,32.7469069246496,29.2784061411168,0.01,99.99,99.99,99.99,33.74244,0.1994468600184689
20550,30,32.7838584321424,0.01,33.941886130038,34.6908542305626,35.7926803692592,32.7469069246496,0.01,0.01,99.99,99.99,32.8962,-0.11233984056267587
20560,30,32.3425193354753,28.1457077218435,32.7838584321424,33.941886130038,34.6908542305626,35.7926803692592,0.01,0.01,0.01,99.99,32.391434,-0.0489143803450105
20570,30,31.8707856000697,28.1457077218435,32.3425193354753,32.7838584321424,33.941886130038,34.6908542305626,28.1457077218435,0.01,0.01,0.01,31.951178,-0.08039199697619992
20580,30,31.6761069894557,28.1457077218435,31.8707856000697,32.3425193354753,32.7838584321424,33.941886130038,28.1457077218435,28.1457077218435,0.01,0.01,31.484903,0.1912036538844113
20590,30,30.4851268455218,0.01,31.6761069894557,31.8707856000697,32.3425193354753,32.7838584321424,28.1457077218435,28.1457077218435,28.1457077218435,0.01,30.542255,-0.05712855608952694
20600,30,29.227302255003,0.01,30.4851268455218,31.6761069894557,31.8707856000697,32.3425193354753,0.01,28.1457077218435,28.1457077218435,28.1457077218435,29.321817,-0.09451514306828912
20610,30,27.8782726173842,0.01,29.227302255003,30.4851268455218,31.6761069894557,31.8707856000697,0.01,0.01,28.1457077218435,28.1457077218435,28.00458,-0.12630692668318133
20620,30,28.7604591134695,45.9012272718191,27.8782726173842,29.227302255003,30.4851268455218,31.6761069894557,0.01,0.01,0.01,28.1457077218435,28.651525,0.10893361603297791
20630,30,29.4794348478591,45.9012272718191,28.7604591134695,27.8782726173842,29.227302255003,30.4851268455218,45.9012272718191,0.01,0.01,0.01,29.38219,0.09724414351339661
20640,30,30.3709511082107,45.9012272718191,29.4794348478591,28.7604591134695,27.8782726173842,29.227302255003,45.9012272718191,45.9012272718191,0.01,0.01,30.081142,0.2898086826735913
20650,30,28.8708870262623,0.01,30.3709511082107,29.4794348478591,28.7604591134695,27.8782726173842,45.9012272718191,45.9012272718191,45.9012272718191,0.01,29.217024,-0.34613682322500594
20660,30,27.6740114766886,0.01,28.8708870262623,30.3709511082107,29.4794348478591,28.7604591134695,0.01,45.9012272718191,45.9012272718191,45.9012272718191,27.668524,0.005487688236453181
