tiempo,referencia,hc,f_pid,hc_prev,hc_prev_prev,hc_prev_3,hc_prev_4,freq_prev,freq_prev_prev,freq_prev_3,freq_prev_4,y_hat_1,error
91210,15,36.9976713274534,0.01,37.9540488985244,37.5720049327697,37.0494353597834,36.6626229101552,22.6909633866248,22.6909633866248,22.6909633866248,0.01,36.835968,0.16170330987527848
91220,15,35.8978154252917,0.01,36.9976713274534,37.9540488985244,37.5720049327697,37.0494353597834,0.01,22.6909633866248,22.6909633866248,22.6909633866248,36.109722,-0.21190671215947532
91230,15,35.2080677950001,0.01,35.8978154252917,36.9976713274534,37.9540488985244,37.5720049327697,0.01,0.01,22.6909633866248,22.6909633866248,34.998055,0.21001329060556628
91240,15,34.1323181876924,5.67274084665621,35.2080677950001,35.8978154252917,36.9976713274534,37.9540488985244,0.01,0.01,0.01,22.6909633866248,34.253513,-0.1211951484892424
91250,15,32.8994796014025,5.67274084665621,34.1323181876924,35.2080677950001,35.8978154252917,36.9976713274534,5.67274084665621,0.01,0.01,0.01,33.11335,-0.2138703131482842
91260,15,31.9887712523806,5.67274084665621,32.8994796014025,34.1323181876924,35.2080677950001,35.8978154252917,5.67274084665621,5.67274084665621,0.01,0.01,31.824043,0.16472797845482035
91270,15,30.856128142373,0.01,31.9887712523806,32.8994796014025,34.1323181876924,35.2080677950001,5.67274084665621,5.67274084665621,5.67274084665621,0.01,30.935207,-0.07907922457036065
91280,15,29.4274925274308,0.01,30.856128142373,31.9887712523806,32.8994796014025,34.1323181876924,0.01,5.67274084665621,5.67274084665621,5.67274084665621,29.703909,-0.2764163928572856
91290,15,28.2725367233015,0.01,29.4274925274308,30.856128142373,31.9887712523806,32.8994796014025,0.01,0.01,5.67274084665621,5.67274084665621,28.244448,0.028089015171616438
91300,15,27.079881118304,1.41818521166405,28.2725367233015,29.4274925274308,30.856128142373,31.9887712523806,0.01,0.01,0.01,5.67274084665621,26.999153,0.08072798109697032
91310,15,25.8202900720519,1.41818521166405,27.079881118304,28.2725367233015,29.4274925274308,30.856128142373,1.41818521166405,0.01,0.01,0.01,25.75879,0.06150100955190041
91320,15,24.1955318036244,1.41818521166405,25.8202900720519,27.079881118304,28.2725367233015,29.4274925274308,1.41818521166405,1.41818521166405,0.01,0.01,24.438198,-0.24266628597520778
