tiempo,referencia,hc,f_pid,hc_prev,hc_prev_prev,hc_prev_3,hc_prev_4,freq_prev,freq_prev_prev,freq_prev_3,freq_prev_4,y_hat_1
64860,46,37.3138691993635,99.8830122008482,31.8878121859308,24.1644847514966,-0.147057027543041,0.230005192017847,99.8830122008482,99.8830122008482,0.233975598303548,0.233975598303548,36.38624954223633
64870,46,38.8815233561857,50.0584938995759,37.3138691993635,31.8878121859308,24.1644847514966,-0.147057027543041,99.8830122008482,99.8830122008482,99.8830122008482,0.233975598303548,38.07628631591797
64880,46,40.4255105600341,50.0584938995759,38.8815233561857,37.3138691993635,31.8878121859308,24.1644847514966,50.0584938995759,99.8830122008482,99.8830122008482,99.8830122008482,39.189239501953125
64890,46,41.6788927860453,50.0584938995759,40.4255105600341,38.8815233561857,37.3138691993635,31.8878121859308,50.0584938995759,50.0584938995759,99.8830122008482,99.8830122008482,40.7132453918457
64900,46,42.6509080766989,44.0563853120965,41.6788927860453,40.4255105600341,38.8815233561857,37.3138691993635,50.0584938995759,50.0584938995759,50.0584938995759,99.8830122008482,41.960147857666016
64910,46,43.6470384619203,44.0563853120965,42.6509080766989,41.6788927860453,40.4255105600341,38.8815233561857,44.0563853120965,50.0584938995759,50.0584938995759,50.0584938995759,42.85541534423828
64920,46,44.4358563087283,44.0563853120965,43.6470384619203,42.6509080766989,41.6788927860453,40.4255105600341,44.0563853120965,44.0563853120965,50.0584938995759,50.0584938995759,43.82253646850586
64930,46,43.6972864438903,0.01,44.4358563087283,43.6470384619203,42.6509080766989,41.6788927860453,44.0563853120965,44.0563853120965,44.0563853120965,50.0584938995759,43.509117126464844
64940,46,42.9915382381729,0.01,43.6972864438903,44.4358563087283,43.6470384619203,42.6509080766989,0.01,44.0563853120965,44.0563853120965,44.0563853120965,42.87730026245117
64950,46,42.0757806143517,0.01,42.9915382381729,43.6972864438903,44.4358563087283,43.6470384619203,0.01,0.01,44.0563853120965,44.0563853120965,42.1702880859375
64960,46,44.2706201312376,66.6226171430417,42.0757806143517,42.9915382381729,43.6972864438903,44.4358563087283,0.01,0.01,0.01,44.0563853120965,42.96636199951172
64970,46,46.0330799896401,66.6226171430417,44.2706201312376,42.0757806143517,42.9915382381729,43.6972864438903,66.6226171430417,0.01,0.01,0.01,44.93492126464844
64980,46,47.799480894201,66.6226171430417,46.0330799896401,44.2706201312376,42.0757806143517,42.9915382381729,66.6226171430417,66.6226171430417,0.01,0.01,46.66212463378906
64990,46,47.032172262506,0.01,47.799480894201,46.0330799896401,44.2706201312376,42.0757806143517,66.6226171430417,66.6226171430417,66.6226171430417,0.01,47.05316162109375
65000,46,46.3843330323793,0.01,47.032172262506,47.799480894201,46.0330799896401,44.2706201312376,0.01,66.6226171430417,66.6226171430417,66.6226171430417,46.24214172363281
65010,46,45.6973330674037,0.01,46.3843330323793,47.032172262506,47.799480894201,46.0330799896401,0.01,0.01,66.6226171430417,66.6226171430417,45.611385345458984
65020,46,45.30039091407,16.6556542857604,45.6973330674037,46.3843330323793,47.032172262506,47.799480894201,0.01,0.01,0.01,66.6226171430417,44.93314743041992
65030,46,44.7631003259258,16.6556542857604,45.30039091407,45.6973330674037,46.3843330323793,47.032172262506,16.6556542857604,0.01,0.01,0.01,44.5061149597168
65040,46,44.4397342156735,16.6556542857604,44.7631003259258,45.30039091407,45.6973330674037,46.3843330323793,16.6556542857604,16.6556542857604,0.01,0.01,43.951446533203125
65050,46,43.6981583457522,1.56122308229598,44.4397342156735,44.7631003259258,45.30039091407,45.6973330674037,16.6556542857604,16.6556542857604,16.6556542857604,0.01,43.63456344604492
65060,46,42.8000678355935,1.56122308229598,43.6981583457522,44.4397342156735,44.7631003259258,45.30039091407,1.56122308229598,16.6556542857604,16.6556542857604,16.6556542857604,42.869171142578125
65070,46,42.0380518809237,1.56122308229598,42.8000678355935,43.6981583457522,44.4397342156735,44.7631003259258,1.56122308229598,1.56122308229598,16.6556542857604,16.6556542857604,41.914920806884766
65080,46,43.6872057505584,60.6289293947204,42.0380518809237,42.8000678355935,43.6981583457522,44.4397342156735,1.56122308229598,1.56122308229598,1.56122308229598,16.6556542857604,42.69970703125
65090,46,45.4686261421361,60.6289293947204,43.6872057505584,42.0380518809237,42.8000678355935,43.6981583457522,60.6289293947204,1.56122308229598,1.56122308229598,1.56122308229598,44.18415832519531
65100,46,47.0222946733852,60.6289293947204,45.4686261421361,43.6872057505584,42.0380518809237,42.8000678355935,60.6289293947204,60.6289293947204,1.56122308229598,1.56122308229598,45.90559387207031
65110,46,46.1932691203671,0.01,47.0222946733852,45.4686261421361,43.6872057505584,42.0380518809237,60.6289293947204,60.6289293947204,60.6289293947204,1.56122308229598,46.29267883300781
65120,46,45.5176439155369,0.01,46.1932691203671,47.0222946733852,45.4686261421361,43.6872057505584,0.01,60.6289293947204,60.6289293947204,60.6289293947204,45.3822135925293
65130,46,44.7141889070172,0.01,45.5176439155369,46.1932691203671,47.0222946733852,45.4686261421361,0.01,0.01,60.6289293947204,60.6289293947204,44.73014831542969
65140,46,44.4077114983054,19.1719327165213,44.7141889070172,45.5176439155369,46.1932691203671,47.0222946733852,0.01,0.01,0.01,60.6289293947204,43.93762969970703
65150,46,44.1356506267278,19.1719327165213,44.4077114983054,44.7141889070172,45.5176439155369,46.1932691203671,19.1719327165213,0.01,0.01,0.01,43.67325210571289
65160,46,43.9060294038051,19.1719327165213,44.1356506267278,44.4077114983054,44.7141889070172,45.5176439155369,19.1719327165213,19.1719327165213,0.01,0.01,43.406272888183594
65170,46,43.2181071884581,11.7673851981957,43.9060294038051,44.1356506267278,44.4077114983054,44.7141889070172,19.1719327165213,19.1719327165213,19.1719327165213,0.01,43.0453987121582
65180,46,42.5045852950518,11.7673851981957,43.2181071884581,43.9060294038051,44.1356506267278,44.4077114983054,11.7673851981957,19.1719327165213,19.1719327165213,19.1719327165213,42.33368682861328
65190,46,41.775279713176,11.7673851981957,42.5045852950518,43.2181071884581,43.9060294038051,44.1356506267278,11.7673851981957,11.7673851981957,19.1719327165213,19.1719327165213,41.609596252441406
65200,28,43.5726877364817,61.1801511003443,41.775279713176,42.5045852950518,43.2181071884581,43.9060294038051,11.7673851981957,11.7673851981957,11.7673851981957,19.1719327165213,42.332210540771484
65210,28,45.3853232015035,61.1801511003443,43.5726877364817,41.775279713176,42.5045852950518,43.2181071884581,61.1801511003443,11.7673851981957,11.7673851981957,11.7673851981957,44.078346252441406
65220,28,46.9169393083519,61.1801511003443,45.3853232015035,43.5726877364817,41.775279713176,42.5045852950518,61.1801511003443,61.1801511003443,11.7673851981957,11.7673851981957,45.820350646972656
65230,28,46.2002695147319,0.01,46.9169393083519,45.3853232015035,43.5726877364817,41.775279713176,61.1801511003443,61.1801511003443,61.1801511003443,11.7673851981957,46.18230438232422
65240,28,45.4362399034721,0.01,46.2002695147319,46.9169393083519,45.3853232015035,43.5726877364817,0.01,61.1801511003443,61.1801511003443,61.1801511003443,45.411678314208984
65250,28,44.6918460072507,0.01,45.4362399034721,46.2002695147319,46.9169393083519,45.3853232015035,0.01,0.01,61.1801511003443,61.1801511003443,44.63026809692383
65260,28,44.2285949982489,15.2950377750861,44.6918460072507,45.4362399034721,46.2002695147319,46.9169393083519,0.01,0.01,0.01,61.1801511003443,43.89043426513672
65270,28,43.7199053246509,15.2950377750861,44.2285949982489,44.6918460072507,45.4362399034721,46.2002695147319,15.2950377750861,0.01,0.01,0.01,43.430397033691406
65280,28,43.2091453693192,15.2950377750861,43.7199053246509,44.2285949982489,44.6918460072507,45.4362399034721,15.2950377750861,15.2950377750861,0.01,0.01,42.91213607788086
65290,28,42.4557961506309,0.01,43.2091453693192,43.7199053246509,44.2285949982489,44.6918460072507,15.2950377750861,15.2950377750861,15.2950377750861,0.01,42.359981536865234
65300,28,41.6207704700906,0.01,42.4557961506309,43.2091453693192,43.7199053246509,44.2285949982489,0.01,15.2950377750861,15.2950377750861,15.2950377750861,41.613914489746094
65310,28,40.7790616234653,0.01,41.6207704700906,42.4557961506309,43.2091453693192,43.7199053246509,0.01,0.01,15.2950377750861,15.2950377750861,40.74470138549805
65320,28,39.9016103162517,3.82375944377152,40.7790616234653,41.6207704700906,42.4557961506309,43.2091453693192,0.01,0.01,0.01,15.2950377750861,39.89161682128906
65330,28,39.0287771060062,3.82375944377152,39.9016103162517,40.7790616234653,41.6207704700906,42.4557961506309,3.82375944377152,0.01,0.01,0.01,38.97074508666992
65340,28,38.2360766899499,3.82375944377152,39.0287771060062,39.9016103162517,40.7790616234653,41.6207704700906,3.82375944377152,3.82375944377152,0.01,0.01,38.08480453491211
65350,28,37.4308526483315,0.01,38.2360766899499,39.0287771060062,39.9016103162517,40.7790616234653,3.82375944377152,3.82375944377152,3.82375944377152,0.01,37.31712341308594
65360,28,36.3152157152316,0.01,37.4308526483315,38.2360766899499,39.0287771060062,39.9016103162517,0.01,3.82375944377152,3.82375944377152,3.82375944377152,36.502506256103516
65370,28,35.3515833774934,0.01,36.3152157152316,37.4308526483315,38.2360766899499,39.0287771060062,0.01,0.01,3.82375944377152,3.82375944377152,35.27540969848633
65380,28,34.3770595498964,0.955939860942879,35.3515833774934,36.3152157152316,37.4308526483315,38.2360766899499,0.01,0.01,0.01,3.82375944377152,34.353206634521484
65390,28,33.2000610404485,0.955939860942879,34.3770595498964,35.3515833774934,36.3152157152316,37.4308526483315,0.955939860942879,0.01,0.01,0.01,33.35407638549805
65400,28,32.1381161662167,0.955939860942879,33.2000610404485,34.3770595498964,35.3515833774934,36.3152157152316,0.955939860942879,0.955939860942879,0.01,0.01,32.09006118774414
65410,28,30.8932080596795,0.01,32.1381161662167,33.2000610404485,34.3770595498964,35.3515833774934,0.955939860942879,0.955939860942879,0.955939860942879,0.01,30.992462158203125
65420,28,29.8215134554707,0.01,30.8932080596795,32.1381161662167,33.2000610404485,34.3770595498964,0.01,0.955939860942879,0.955939860942879,0.955939860942879,29.6324405670166
65430,28,28.5809440327198,0.01,29.8215134554707,30.8932080596795,32.1381161662167,33.2000610404485,0.01,0.01,0.955939860942879,0.955939860942879,28.595645904541016
65440,28,27.5397620916385,0.23898496523572,28.5809440327198,29.8215134554707,30.8932080596795,32.1381161662167,0.01,0.01,0.01,0.955939860942879,27.253061294555664
65450,28,25.9552122354254,0.23898496523572,27.5397620916385,28.5809440327198,29.8215134554707,30.8932080596795,0.23898496523572,0.01,0.01,0.01,26.257713317871094
65460,28,24.5256680652549,0.23898496523572,25.9552122354254,27.5397620916385,28.5809440327198,29.8215134554707,0.23898496523572,0.23898496523572,0.01,0.01,24.377029418945312
65470,28,27.7195427840081,50.6179412695032,24.5256680652549,25.9552122354254,27.5397620916385,28.5809440327198,0.23898496523572,0.23898496523572,0.23898496523572,0.01,25.787506103515625
65480,28,30.3310006483476,50.6179412695032,27.7195427840081,24.5256680652549,25.9552122354254,27.5397620916385,50.6179412695032,0.23898496523572,0.23898496523572,0.23898496523572,28.409290313720703
65490,28,32.8146545762555,50.6179412695032,30.3310006483476,27.7195427840081,24.5256680652549,25.9552122354254,50.6179412695032,50.6179412695032,0.23898496523572,0.23898496523572,30.898181915283203
65500,28,31.6225360876899,0.01,32.8146545762555,30.3310006483476,27.7195427840081,24.5256680652549,50.6179412695032,50.6179412695032,50.6179412695032,0.23898496523572,31.9685001373291
65510,28,30.4638937453303,0.01,31.6225360876899,32.8146545762555,30.3310006483476,27.7195427840081,0.01,50.6179412695032,50.6179412695032,50.6179412695032,30.409461975097656
65520,28,29.2556942166259,0.01,30.4638937453303,31.6225360876899,32.8146545762555,30.3310006483476,0.01,0.01,50.6179412695032,50.6179412695032,29.224170684814453
65530,28,28.3213560102383,12.6544853173758,29.2556942166259,30.4638937453303,31.6225360876899,32.8146545762555,0.01,0.01,0.01,50.6179412695032,27.950929641723633
65540,28,27.3988772516711,12.6544853173758,28.3213560102383,29.2556942166259,30.4638937453303,31.6225360876899,12.6544853173758,0.01,0.01,0.01,27.187074661254883
65550,28,26.4841966403365,12.6544853173758,27.3988772516711,28.3213560102383,29.2556942166259,30.4638937453303,12.6544853173758,12.6544853173758,0.01,0.01,26.23602867126465
65560,28,25.1263350638956,2.39242460234169,26.4841966403365,27.3988772516711,28.3213560102383,29.2556942166259,12.6544853173758,12.6544853173758,12.6544853173758,0.01,25.260957717895508
65570,28,23.5491789985633,2.39242460234169,25.1263350638956,26.4841966403365,27.3988772516711,28.3213560102383,2.39242460234169,12.6544853173758,12.6544853173758,12.6544853173758,23.706775665283203
65580,28,21.9023207137069,2.39242460234169,23.5491789985633,25.1263350638956,26.4841966403365,27.3988772516711,2.39242460234169,2.39242460234169,12.6544853173758,12.6544853173758,21.96731948852539
65590,28,30.6270159371701,98.8037876988292,21.9023207137069,23.5491789985633,25.1263350638956,26.4841966403365,2.39242460234169,2.39242460234169,2.39242460234169,12.6544853173758,27.243040084838867
65600,27,36.2870513713404,98.8037876988292,30.6270159371701,21.9023207137069,23.5491789985633,25.1263350638956,98.8037876988292,2.39242460234169,2.39242460234169,2.39242460234169,35.523651123046875
65610,27,40.7428759927992,98.8037876988292,36.2870513713404,30.6270159371701,21.9023207137069,23.5491789985633,98.8037876988292,98.8037876988292,2.39242460234169,2.39242460234169,39.57883071899414
65620,27,40.0084829583873,0.01,40.7428759927992,36.2870513713404,30.6270159371701,21.9023207137069,98.8037876988292,98.8037876988292,98.8037876988292,2.39242460234169,39.81208801269531
65630,27,39.010272953936,0.01,40.0084829583873,40.7428759927992,36.2870513713404,30.6270159371701,0.01,98.8037876988292,98.8037876988292,98.8037876988292,39.1364860534668
65640,27,38.1465903200269,0.01,39.010272953936,40.0084829583873,40.7428759927992,36.2870513713404,0.01,0.01,98.8037876988292,98.8037876988292,38.05254364013672
65650,27,38.2790965283022,24.7009469247073,38.1465903200269,39.010272953936,40.0084829583873,40.7428759927992,0.01,0.01,0.01,98.8037876988292,37.522029876708984
65660,27,38.1658064001221,24.7009469247073,38.2790965283022,38.1465903200269,39.010272953936,40.0084829583873,24.7009469247073,0.01,0.01,0.01,37.84064483642578
65670,27,38.1102101264422,24.7009469247073,38.1658064001221,38.2790965283022,38.1465903200269,39.010272953936,24.7009469247073,24.7009469247073,0.01,0.01,37.662025451660156
65680,27,37.3153261258058,0.01,38.1102101264422,38.1658064001221,38.2790965283022,38.1465903200269,24.7009469247073,24.7009469247073,24.7009469247073,0.01,37.219512939453125
65690,27,36.3622192126433,0.01,37.3153261258058,38.1102101264422,38.1658064001221,38.2790965283022,0.01,24.7009469247073,24.7009469247073,24.7009469247073,36.388118743896484
65700,27,35.3314718650752,0.01,36.3622192126433,37.3153261258058,38.1102101264422,38.1658064001221,0.01,0.01,24.7009469247073,24.7009469247073,35.37466812133789
65710,27,34.4220724629718,6.17523673117682,35.3314718650752,36.3622192126433,37.3153261258058,38.1102101264422,0.01,0.01,0.01,24.7009469247073,34.27864074707031
65720,27,33.4206769128339,6.17523673117682,34.4220724629718,35.3314718650752,36.3622192126433,37.3153261258058,6.17523673117682,0.01,0.01,0.01,33.36933135986328
65730,27,32.2224133916157,6.17523673117682,33.4206769128339,34.4220724629718,35.3314718650752,36.3622192126433,6.17523673117682,6.17523673117682,0.01,0.01,32.32926940917969
65740,27,31.1084428304985,0.01,32.2224133916157,33.4206769128339,34.4220724629718,35.3314718650752,6.17523673117682,6.17523673117682,6.17523673117682,0.01,31.011329650878906
65750,27,29.9284550283286,0.01,31.1084428304985,32.2224133916157,33.4206769128339,34.4220724629718,0.01,6.17523673117682,6.17523673117682,6.17523673117682,29.9100399017334
65760,27,28.7287576341242,0.01,29.9284550283286,31.1084428304985,32.2224133916157,33.4206769128339,0.01,0.01,6.17523673117682,6.17523673117682,28.66100311279297
65770,27,27.3888088902059,1.54380918279421,28.7287576341242,29.9284550283286,31.1084428304985,32.2224133916157,0.01,0.01,0.01,6.17523673117682,27.4757137298584
65780,27,26.17829873395,1.54380918279421,27.3888088902059,28.7287576341242,29.9284550283286,31.1084428304985,1.54380918279421,0.01,0.01,0.01,26.019710540771484
65790,27,24.6102556053523,1.54380918279421,26.17829873395,27.3888088902059,28.7287576341242,29.9284550283286,1.54380918279421,1.54380918279421,0.01,0.01,24.821414947509766
65800,27,25.3084923440671,26.5705207440862,24.6102556053523,26.17829873395,27.3888088902059,28.7287576341242,1.54380918279421,1.54380918279421,1.54380918279421,0.01,24.10479736328125
65810,27,25.924819692228,26.5705207440862,25.3084923440671,24.6102556053523,26.17829873395,27.3888088902059,26.5705207440862,1.54380918279421,1.54380918279421,1.54380918279421,25.191360473632812
65820,27,26.4266111073355,26.5705207440862,25.924819692228,25.3084923440671,24.6102556053523,26.17829873395,26.5705207440862,26.5705207440862,1.54380918279421,1.54380918279421,25.770954132080078
65830,27,25.0982319436022,0.01,26.4266111073355,25.924819692228,25.3084923440671,24.6102556053523,26.5705207440862,26.5705207440862,26.5705207440862,1.54380918279421,25.314395904541016
65840,27,23.5841140193218,0.01,25.0982319436022,26.4266111073355,25.924819692228,25.3084923440671,0.01,26.5705207440862,26.5705207440862,26.5705207440862,23.59664535522461
65850,27,21.8900249971858,0.01,23.5841140193218,25.0982319436022,26.4266111073355,25.924819692228,0.01,0.01,26.5705207440862,26.5705207440862,21.934053421020508
65860,27,29.9112996197291,92.3423669919448,21.8900249971858,23.5841140193218,25.0982319436022,26.4266111073355,0.01,0.01,0.01,26.5705207440862,26.416311264038086
65870,27,35.4651704295463,92.3423669919448,29.9112996197291,21.8900249971858,23.5841140193218,25.0982319436022,92.3423669919448,0.01,0.01,0.01,34.20500564575195
65880,27,39.6406304633209,92.3423669919448,35.4651704295463,29.9112996197291,21.8900249971858,23.5841140193218,92.3423669919448,92.3423669919448,0.01,0.01,38.38768768310547
65890,27,38.8366377663618,0.01,39.6406304633209,35.4651704295463,29.9112996197291,21.8900249971858,92.3423669919448,92.3423669919448,92.3423669919448,0.01,38.69759750366211
65900,27,37.9150838452673,0.01,38.8366377663618,39.6406304633209,35.4651704295463,29.9112996197291,0.01,92.3423669919448,92.3423669919448,92.3423669919448,37.92888641357422
65910,27,37.0073165997003,0.01,37.9150838452673,38.8366377663618,39.6406304633209,35.4651704295463,0.01,0.01,92.3423669919448,92.3423669919448,36.962162017822266
65920,27,36.9626470301633,23.0855917479862,37.0073165997003,37.9150838452673,38.8366377663618,39.6406304633209,0.01,0.01,0.01,92.3423669919448,36.334651947021484
65930,27,36.8238144479774,23.0855917479862,36.9626470301633,37.0073165997003,37.9150838452673,38.8366377663618,23.0855917479862,0.01,0.01,0.01,36.432823181152344
65940,27,36.9192731411449,23.0855917479862,36.8238144479774,36.9626470301633,37.0073165997003,37.9150838452673,23.0855917479862,23.0855917479862,0.01,0.01,36.270450592041016
65950,27,35.8812407566726,0.01,36.9192731411449,36.8238144479774,36.9626470301633,37.0073165997003,23.0855917479862,23.0855917479862,23.0855917479862,0.01,36.052284240722656
65960,27,34.9782016705453,0.01,35.8812407566726,36.9192731411449,36.8238144479774,36.9626470301633,0.01,23.0855917479862,23.0855917479862,23.0855917479862,34.85633850097656
65970,27,33.8193234114357,0.01,34.9782016705453,35.8812407566726,36.9192731411449,36.8238144479774,0.01,0.01,23.0855917479862,23.0855917479862,33.97596740722656
65980,27,32.7420927926519,5.77139793699655,33.8193234114357,34.9782016705453,35.8812407566726,36.9192731411449,0.01,0.01,0.01,23.0855917479862,32.67465591430664
65990,27,31.681962456183,5.77139793699655,32.7420927926519,33.8193234114357,34.9782016705453,35.8812407566726,5.77139793699655,0.01,0.01,0.01,31.61989402770996
66000,3,30.6465141485856,5.77139793699655,31.681962456183,32.7420927926519,33.8193234114357,34.9782016705453,5.77139793699655,5.77139793699655,0.01,0.01,30.546689987182617
66010,3,29.3705258813756,0.01,30.6465141485856,31.681962456183,32.7420927926519,33.8193234114357,5.77139793699655,5.77139793699655,5.77139793699655,0.01,29.44440269470215
66020,3,28.1066319765355,0.01,29.3705258813756,30.6465141485856,31.681962456183,32.7420927926519,0.01,5.77139793699655,5.77139793699655,5.77139793699655,28.043298721313477
66030,3,26.8852845623644,0.01,28.1066319765355,29.3705258813756,30.6465141485856,31.681962456183,0.01,0.01,5.77139793699655,5.77139793699655,26.740114212036133
66040,3,25.4708025283546,1.44284948424914,26.8852845623644,28.1066319765355,29.3705258813756,30.6465141485856,0.01,0.01,0.01,5.77139793699655,25.544775009155273
66050,3,23.9646093513616,1.44284948424914,25.4708025283546,26.8852845623644,28.1066319765355,29.3705258813756,1.44284948424914,0.01,0.01,0.01,23.990692138671875
66060,3,22.4666916359029,1.44284948424914,23.9646093513616,25.4708025283546,26.8852845623644,28.1066319765355,1.44284948424914,1.44284948424914,0.01,0.01,22.38331413269043
66070,3,20.6804566514224,0.01,22.4666916359029,23.9646093513616,25.4708025283546,26.8852845623644,1.44284948424914,1.44284948424914,1.44284948424914,0.01,20.77862548828125
66080,3,18.8327392178752,0.01,20.6804566514224,22.4666916359029,23.9646093513616,25.4708025283546,0.01,1.44284948424914,1.44284948424914,1.44284948424914,18.769617080688477
66090,3,16.8958783080085,0.01,18.8327392178752,20.6804566514224,22.4666916359029,23.9646093513616,0.01,0.01,1.44284948424914,1.44284948424914,16.802715301513672
66100,3,14.5873464089715,0.360712371062284,16.8958783080085,18.8327392178752,20.6804566514224,22.4666916359029,0.01,0.01,0.01,1.44284948424914,14.626190185546875
66110,3,12.0377906105452,0.360712371062284,14.5873464089715,16.8958783080085,18.8327392178752,20.6804566514224,0.360712371062284,0.01,0.01,0.01,11.891888618469238
66120,3,8.73023914315447,0.360712371062284,12.0377906105452,14.5873464089715,16.8958783080085,18.8327392178752,0.360712371062284,0.360712371062284,0.01,0.01,8.861564636230469
66130,3,4.23628761461296,0.01,8.73023914315447,12.0377906105452,14.5873464089715,16.8958783080085,0.360712371062284,0.360712371062284,0.360712371062284,0.01,4.2380290031433105
66140,3,-0.0500311615937358,0.01,4.23628761461296,8.73023914315447,12.0377906105452,14.5873464089715,0.01,0.360712371062284,0.360712371062284,0.360712371062284,0.0
66150,3,-0.203819070662438,0.01,-0.0500311615937358,4.23628761461296,8.73023914315447,12.0377906105452,0.01,0.01,0.360712371062284,0.360712371062284,0.0
66160,3,15.1924537800074,44.6180261330264,-0.203819070662438,-0.0500311615937358,4.23628761461296,8.73023914315447,0.01,0.01,0.01,0.360712371062284,10.342121124267578
66170,3,20.1594127061846,44.6180261330264,15.1924537800074,-0.203819070662438,-0.0500311615937358,4.23628761461296,44.6180261330264,0.01,0.01,0.01,16.412181854248047
66180,3,23.7859234347919,44.6180261330264,20.1594127061846,15.1924537800074,-0.203819070662438,-0.0500311615937358,44.6180261330264,44.6180261330264,0.01,0.01,21.13920783996582
66190,3,22.2324883387475,0.01,23.7859234347919,20.1594127061846,15.1924537800074,-0.203819070662438,44.6180261330264,44.6180261330264,44.6180261330264,0.01,22.84996795654297
66200,3,20.4773703699793,0.01,22.2324883387475,23.7859234347919,20.1594127061846,15.1924537800074,0.01,44.6180261330264,44.6180261330264,44.6180261330264,20.504255294799805
66210,3,18.7480510423872,0.01,20.4773703699793,22.2324883387475,23.7859234347919,20.1594127061846,0.01,0.01,44.6180261330264,44.6180261330264,18.573104858398438
66220,3,17.2813390675114,11.1545065332566,18.7480510423872,20.4773703699793,22.2324883387475,23.7859234347919,0.01,0.01,0.01,44.6180261330264,16.76731300354004
66230,3,15.2636052197116,11.1545065332566,17.2813390675114,18.7480510423872,20.4773703699793,22.2324883387475,11.1545065332566,0.01,0.01,0.01,15.474189758300781
66240,3,13.4093540251413,11.1545065332566,15.2636052197116,17.2813390675114,18.7480510423872,20.4773703699793,11.1545065332566,11.1545065332566,0.01,0.01,12.908878326416016
66250,3,10.5542597538322,0.01,13.4093540251413,15.2636052197116,17.2813390675114,18.7480510423872,11.1545065332566,11.1545065332566,11.1545065332566,0.01,10.9635648727417
66260,3,6.9402199593795,0.01,10.5542597538322,13.4093540251413,15.2636052197116,17.2813390675114,0.01,11.1545065332566,11.1545065332566,11.1545065332566,6.812027931213379
66270,3,1.63434424348044,0.01,6.9402199593795,10.5542597538322,13.4093540251413,15.2636052197116,0.01,0.01,11.1545065332566,11.1545065332566,1.5483111143112183
66280,3,-0.143589327156842,7.76439495008482,1.63434424348044,6.9402199593795,10.5542597538322,13.4093540251413,0.01,0.01,0.01,11.1545065332566,0.0
66290,3,0.067078148353884,7.76439495008482,-0.143589327156842,1.63434424348044,6.9402199593795,10.5542597538322,7.76439495008482,0.01,0.01,0.01,0.0
66300,3,0.115680180162552,7.76439495008482,0.067078148353884,-0.143589327156842,1.63434424348044,6.9402199593795,7.76439495008482,7.76439495008482,0.01,0.01,0.0
66310,3,12.3012517999819,33.6727702460975,0.115680180162552,0.067078148353884,-0.143589327156842,1.63434424348044,7.76439495008482,7.76439495008482,7.76439495008482,0.01,7.86652946472168
66320,3,16.5496124892406,33.6727702460975,12.3012517999819,0.115680180162552,0.067078148353884,-0.143589327156842,33.6727702460975,7.76439495008482,7.76439495008482,7.76439495008482,12.809064865112305
66330,3,19.42159750513,33.6727702460975,16.5496124892406,12.3012517999819,0.115680180162552,0.067078148353884,33.6727702460975,33.6727702460975,7.76439495008482,7.76439495008482,17.0493106842041
66340,3,17.4096040375938,0.01,19.42159750513,16.5496124892406,12.3012517999819,0.115680180162552,33.6727702460975,33.6727702460975,33.6727702460975,7.76439495008482,18.379047393798828
66350,3,15.1461510019176,0.01,17.4096040375938,19.42159750513,16.5496124892406,12.3012517999819,0.01,33.6727702460975,33.6727702460975,33.6727702460975,15.143258094787598
66360,3,12.6688858878676,0.01,15.1461510019176,17.4096040375938,19.42159750513,16.5496124892406,0.01,0.01,33.6727702460975,33.6727702460975,12.512297630310059
66370,3,9.66481464630483,8.41819256152438,12.6688858878676,15.1461510019176,17.4096040375938,19.42159750513,0.01,0.01,0.01,33.6727702460975,9.778902053833008
66380,3,5.74033233735862,8.41819256152438,9.66481464630483,12.6688858878676,15.1461510019176,17.4096040375938,8.41819256152438,0.01,0.01,0.01,5.744777679443359
66390,3,0.195111662465393,8.41819256152438,5.74033233735862,9.66481464630483,12.6688858878676,15.1461510019176,8.41819256152438,8.41819256152438,0.01,0.01,0.0
66400,25,11.7770744399663,31.5765551452148,0.195111662465393,5.74033233735862,9.66481464630483,12.6688858878676,8.41819256152438,8.41819256152438,8.41819256152438,0.01,6.302468299865723
66410,25,15.7288854978095,31.5765551452148,11.7770744399663,0.195111662465393,5.74033233735862,9.66481464630483,31.5765551452148,8.41819256152438,8.41819256152438,8.41819256152438,12.131786346435547
66420,25,18.3363414971884,31.5765551452148,15.7288854978095,11.7770744399663,0.195111662465393,5.74033233735862,31.5765551452148,31.5765551452148,8.41819256152438,8.41819256152438,16.180070877075195
66430,25,27.2147748902154,84.2117224273926,18.3363414971884,15.7288854978095,11.7770744399663,0.195111662465393,31.5765551452148,31.5765551452148,31.5765551452148,8.41819256152438,23.67583465576172
66440,25,32.7977617254233,84.2117224273926,27.2147748902154,18.3363414971884,15.7288854978095,11.7770744399663,84.2117224273926,31.5765551452148,31.5765551452148,31.5765551452148,31.384077072143555
66450,25,37.1735754570673,84.2117224273926,32.7977617254233,27.2147748902154,18.3363414971884,15.7288854978095,84.2117224273926,84.2117224273926,31.5765551452148,31.5765551452148,35.464202880859375
66460,25,36.2205720661358,0.01,37.1735754570673,32.7977617254233,27.2147748902154,18.3363414971884,84.2117224273926,84.2117224273926,84.2117224273926,31.5765551452148,36.222198486328125
66470,25,35.2787019983343,0.01,36.2205720661358,37.1735754570673,32.7977617254233,27.2147748902154,0.01,84.2117224273926,84.2117224273926,84.2117224273926,35.22993469238281
66480,25,34.2039878630097,0.01,35.2787019983343,36.2205720661358,37.1735754570673,32.7977617254233,0.01,0.01,84.2117224273926,84.2117224273926,34.27084732055664
