tiempo,referencia,hc,f_pid,hc_prev,hc_prev_prev,hc_prev_3,hc_prev_4,freq_prev,freq_prev_prev,freq_prev_3,freq_prev_4,y_hat_1,error
104740,32,30.5605583249128,27.5065320682517,30.9922175562554,32.7621207055857,34.0795289063902,35.5236333843514,0.01,0.01,0.01,99.99,30.624813,-0.06425475492118338
104750,32,29.4941589066062,27.5065320682517,30.5605583249128,30.9922175562554,32.7621207055857,34.0795289063902,27.5065320682517,0.01,0.01,0.01,30.137524,-0.6433647445168482
104760,32,28.6902870689503,27.5065320682517,29.4941589066062,30.5605583249128,30.9922175562554,32.7621207055857,27.5065320682517,27.5065320682517,0.01,0.01,29.037622,-0.34733538283192544
104770,32,28.4156531355746,35.1300043585402,28.6902870689503,29.4941589066062,30.5605583249128,30.9922175562554,27.5065320682517,27.5065320682517,27.5065320682517,0.01,28.78038,-0.36472711344883635
104780,32,28.1501702237073,35.1300043585402,28.4156531355746,28.6902870689503,29.4941589066062,30.5605583249128,35.1300043585402,27.5065320682517,27.5065320682517,27.5065320682517,28.529142,-0.37897215605344314
104790,32,27.6499568577033,35.1300043585402,28.1501702237073,28.4156531355746,28.6902870689503,29.4941589066062,35.1300043585402,35.1300043585402,27.5065320682517,27.5065320682517,28.274248,-0.6242912654656436
104800,39,28.7156713841677,53.6426945642485,27.6499568577033,28.1501702237073,28.4156531355746,28.6902870689503,35.1300043585402,35.1300043585402,35.1300043585402,27.5065320682517,28.78813,-0.07245842235085576
104810,39,29.3326065719808,53.6426945642485,28.7156713841677,27.6499568577033,28.1501702237073,28.4156531355746,53.6426945642485,35.1300043585402,35.1300043585402,35.1300043585402,29.667118,-0.33451150052896494
104820,39,30.085882513428,53.6426945642485,29.3326065719808,28.7156713841677,27.6499568577033,28.1501702237073,53.6426945642485,53.6426945642485,35.1300043585402,35.1300043585402,30.308311,-0.2224289489743434
104830,39,31.8420335641365,73.1786527178757,30.085882513428,29.3326065719808,28.7156713841677,27.6499568577033,53.6426945642485,53.6426945642485,53.6426945642485,35.1300043585402,32.322456,-0.48042279572678126
104840,39,33.2699194852505,73.1786527178757,31.8420335641365,30.085882513428,29.3326065719808,28.7156713841677,73.1786527178757,53.6426945642485,53.6426945642485,53.6426945642485,33.527164,-0.25724497397801827
104850,39,34.4463258167672,73.1786527178757,33.2699194852505,31.8420335641365,30.085882513428,29.3326065719808,73.1786527178757,73.1786527178757,53.6426945642485,53.6426945642485,34.91367,-0.4673437694144411
104860,39,34.3397092162751,39.0237009381157,34.4463258167672,33.2699194852505,31.8420335641365,30.085882513428,73.1786527178757,73.1786527178757,73.1786527178757,53.6426945642485,34.723934,-0.38422495730888784
