tiempo,referencia,hc,f_pid,hc_prev,hc_prev_prev,hc_prev_3,hc_prev_4,freq_prev,freq_prev_prev,freq_prev_3,freq_prev_4,y_hat_1,error
1870,0,-0.0826567717300545,5.9060307379836,-0.372062001055415,0.254951676522318,0.334376125648763,-0.0918824623025896,2.61926635221537,2.61926635221537,2.61926635221537,0.01,0.0,-0.0826567717300545
1880,0,0.23378846891647,5.9060307379836,-0.0826567717300545,-0.372062001055415,0.254951676522318,0.334376125648763,5.9060307379836,2.61926635221537,2.61926635221537,2.61926635221537,0.0,0.23378846891647
1890,0,-0.0086193539233025,5.9060307379836,0.23378846891647,-0.0826567717300545,-0.372062001055415,0.254951676522318,5.9060307379836,5.9060307379836,2.61926635221537,2.61926635221537,0.0,-0.0086193539233025
1900,0,0.0294472379319539,0.01,-0.0086193539233025,0.23378846891647,-0.0826567717300545,-0.372062001055415,5.9060307379836,5.9060307379836,5.9060307379836,2.61926635221537,0.0,0.0294472379319539
1910,0,-0.127186170936675,0.01,0.0294472379319539,-0.0086193539233025,0.23378846891647,-0.0826567717300545,0.01,5.9060307379836,5.9060307379836,5.9060307379836,0.0,-0.127186170936675
1920,0,-0.342011230224056,0.01,-0.127186170936675,0.0294472379319539,-0.0086193539233025,0.23378846891647,0.01,0.01,5.9060307379836,5.9060307379836,0.0,-0.342011230224056
1930,0,-0.200986102420786,8.04865722771964,-0.342011230224056,-0.127186170936675,0.0294472379319539,-0.0086193539233025,0.01,0.01,0.01,5.9060307379836,0.0,-0.200986102420786
1940,0,0.488106736205082,8.04865722771964,-0.200986102420786,-0.342011230224056,-0.127186170936675,0.0294472379319539,8.04865722771964,0.01,0.01,0.01,0.0,0.488106736205082
1950,0,0.120655734609131,8.04865722771964,0.488106736205082,-0.200986102420786,-0.342011230224056,-0.127186170936675,8.04865722771964,8.04865722771964,0.01,0.01,0.0,0.120655734609131
1960,0,0.104506175004329,0.01,0.120655734609131,0.488106736205082,-0.200986102420786,-0.342011230224056,8.04865722771964,8.04865722771964,8.04865722771964,0.01,0.0,0.104506175004329
1970,0,-0.590024715922561,0.01,0.104506175004329,0.120655734609131,0.488106736205082,-0.200986102420786,0.01,8.04865722771964,8.04865722771964,8.04865722771964,0.0,-0.590024715922561
1980,0,0.0898901384165462,0.01,-0.590024715922561,0.104506175004329,0.120655734609131,0.488106736205082,0.01,0.01,8.04865722771964,8.04865722771964,0.0,0.0898901384165462
1990,0,-0.0128861741240761,2.01216430692991,0.0898901384165462,-0.590024715922561,0.104506175004329,0.120655734609131,0.01,0.01,0.01,8.04865722771964,0.0,-0.0128861741240761
2000,37,0.0648808821721399,2.01216430692991,-0.0128861741240761,0.0898901384165462,-0.590024715922561,0.104506175004329,2.01216430692991,0.01,0.01,0.01,0.0,0.0648808821721399
2010,37,0.317447299493339,2.01216430692991,0.0648808821721399,-0.0128861741240761,0.0898901384165462,-0.590024715922561,2.01216430692991,2.01216430692991,0.01,0.01,0.0,0.317447299493339
2020,37,18.8887861021788,98.993917846535,0.317447299493339,0.0648808821721399,-0.0128861741240761,0.0898901384165462,2.01216430692991,2.01216430692991,2.01216430692991,0.01,19.112299,-0.22351286327530318
2030,37,25.4020473660134,98.993917846535,18.8887861021788,0.317447299493339,0.0648808821721399,-0.0128861741240761,98.993917846535,2.01216430692991,2.01216430692991,2.01216430692991,25.257704,0.14434358488546906
2040,37,29.8272261051757,98.993917846535,25.4020473660134,18.8887861021788,0.317447299493339,0.0648808821721399,98.993917846535,98.993917846535,2.01216430692991,2.01216430692991,29.852087,-0.024860915698322827
2050,37,30.7149946448994,50.5030410767325,29.8272261051757,25.4020473660134,18.8887861021788,0.317447299493339,98.993917846535,98.993917846535,98.993917846535,2.01216430692991,30.742456,-0.027461791257827883
2060,37,31.7020519772372,50.5030410767325,30.7149946448994,29.8272261051757,25.4020473660134,18.8887861021788,50.5030410767325,98.993917846535,98.993917846535,98.993917846535,31.46902,0.2330311337313411
2070,37,32.285215642189,50.5030410767325,31.7020519772372,30.7149946448994,29.8272261051757,25.4020473660134,50.5030410767325,50.5030410767325,98.993917846535,98.993917846535,32.39458,-0.1093651988754516
2080,37,34.2655659445836,74.7484794616338,32.285215642189,31.7020519772372,30.7149946448994,29.8272261051757,50.5030410767325,50.5030410767325,50.5030410767325,98.993917846535,34.302166,-0.036600040523822486
2090,37,35.7803998618264,74.7484794616338,34.2655659445836,32.285215642189,31.7020519772372,30.7149946448994,74.7484794616338,50.5030410767325,50.5030410767325,50.5030410767325,35.942554,-0.16215461205054993
2100,37,37.3891953326123,74.7484794616338,35.7803998618264,34.2655659445836,32.285215642189,31.7020519772372,74.7484794616338,74.7484794616338,50.5030410767325,50.5030410767325,37.38391,0.005284199799802991
2110,37,36.5256814462075,0.01,37.3891953326123,35.7803998618264,34.2655659445836,32.285215642189,74.7484794616338,74.7484794616338,74.7484794616338,50.5030410767325,36.56087,-0.03518967806007822
2120,37,35.5037655725644,0.01,36.5256814462075,37.3891953326123,35.7803998618264,34.2655659445836,0.01,74.7484794616338,74.7484794616338,74.7484794616338,35.611076,-0.1073107824160715
2130,37,34.5819033104976,0.01,35.5037655725644,36.5256814462075,37.3891953326123,35.7803998618264,0.01,0.01,74.7484794616338,74.7484794616338,34.581467,0.000436635692913967
